Date,AA,CAT,CPB,F,GM,HPS-A.TO,SIM,TSLA
2018-05-11,52.03403854370117,132.7781982421875,32.36235809326172,7.888094902038574,33.0031852722168,8.045563697814941,9.43340015411377,20.070667266845703
2018-05-14,50.462215423583984,133.13827514648438,31.85321617126465,7.881044864654541,32.77058410644531,8.020855903625488,9.097493171691895,19.46466636657715
2018-05-15,48.736106872558594,130.83187866210938,31.37589454650879,7.909243106842041,33.04792785644531,8.152616500854492,9.162808418273926,18.94533348083496
2018-05-16,48.39859390258789,131.86935424804688,31.407718658447266,8.03612995147705,34.02307891845703,8.020855903625488,9.088162422180176,19.09866714477539
2018-05-17,48.90003204345703,131.77505493164062,31.200881958007812,8.078424453735352,34.26463317871094,8.399665832519531,9.190800666809082,18.96933364868164
2018-05-18,49.015750885009766,133.5070037841797,27.342533111572266,7.986784934997559,33.80836868286133,8.498486518859863,8.882885932922363,18.454666137695312
2018-05-22,47.91644287109375,133.9271240234375,27.342533111572266,8.120719909667969,34.246734619140625,8.399665832519531,8.91087818145752,18.333999633789062
2018-05-23,46.83641815185547,135.24752807617188,27.255023956298828,8.064325332641602,33.86204147338867,8.160853385925293,8.602962493896484,18.60466766357422
2018-05-24,47.39572525024414,135.21322631835938,27.31867027282715,8.191210746765137,34.34514236450195,7.979682922363281,8.98552417755127,18.523332595825195
2018-05-25,46.219268798828125,133.62705993652344,27.525508880615234,8.11367130279541,34.26463317871094,7.946741104125977,9.097493171691895,18.59000015258789
2018-05-29,45.61174774169922,131.71499633789062,27.247066497802734,8.064325332641602,33.44156265258789,8.03732681274414,8.91087818145752,18.917333602905273
2018-05-30,46.807491302490234,133.2926788330078,27.469818115234375,8.14186954498291,33.84415817260742,8.193791389465332,8.86422348022461,19.447999954223633
2018-05-31,46.354270935058594,130.24887084960938,26.761796951293945,8.14186954498291,38.20103073120117,7.913802146911621,8.770915985107422,18.98200035095215
2018-06-01,45.93961715698242,131.62930297851562,26.475400924682617,8.254652976989746,38.64836120605469,7.954977512359619,8.76158618927002,19.454666137695312
2018-06-04,46.7303352355957,130.7547149658203,26.539043426513672,8.275803565979004,39.16724395751953,7.954977512359619,8.85489273071289,19.78266716003418
2018-06-05,47.68501281738281,131.19198608398438,26.515180587768555,8.339245796203613,38.83623123168945,7.905568599700928,8.537647247314453,19.408666610717773
2018-06-06,48.34074783325195,134.1929168701172,26.40380096435547,8.437934875488281,39.30144119262695,7.85615873336792,8.397686004638672,21.299999237060547
2018-06-07,47.43429183959961,134.00428771972656,26.64246368408203,8.480230331420898,39.71657180786133,7.724398612976074,8.574970245361328,21.07266616821289
2018-06-08,46.788204193115234,133.172607421875,27.08795928955078,8.529574394226074,39.93315887451172,7.633816242218018,8.472332000732422,21.17733383178711
2018-06-11,48.13823318481445,134.0128936767578,27.708480834960938,8.480230331420898,40.474613189697266,7.617344856262207,8.518985748291016,22.139999389648438
2018-06-12,47.53071975708008,135.03318786621094,27.947147369384766,8.536625862121582,39.8699836730957,7.617342948913574,8.304377555847168,22.851333618164062
2018-06-13,46.624271392822266,132.64962768554688,28.241485595703125,8.473182678222656,40.11363983154297,7.617342948913574,8.248394012451172,22.985332489013672
2018-06-14,46.132476806640625,131.303466796875,29.04497718811035,8.38154125213623,39.319496154785156,7.791408061981201,8.295047760009766,23.847999572753906
2018-06-15,43.721710205078125,128.6283416748047,29.51434326171875,8.374492645263672,39.626319885253906,7.7831220626831055,7.931147575378418,23.878000259399414
2018-06-18,44.14599609375,127.47940063476562,29.172260284423828,8.452032089233398,39.66242218017578,7.874294757843018,8.005793571472168,24.722000122070312
2018-06-19,42.88276290893555,122.8665771484375,29.45865249633789,8.38154125213623,38.137290954589844,7.6256327629089355,7.893824577331543,23.503332138061523
2018-06-20,43.65420913696289,122.72081756591797,29.593902587890625,8.367443084716797,37.85752487182617,7.708520889282227,8.052447319030762,24.148000717163086
2018-06-21,43.21063232421875,119.6341552734375,29.800729751586914,8.254652976989746,37.10850143432617,7.6919426918029785,8.127093315124512,23.167333602905273
2018-06-22,43.93385696411133,119.98565673828125,30.7076358795166,8.212360382080078,37.2258186340332,7.484724521636963,8.127093315124512,22.242000579833984
2018-06-25,42.68025588989258,117.10479736328125,33.595436096191406,8.106620788574219,36.648258209228516,7.517879009246826,8.099102020263672,22.200666427612305
2018-06-26,44.16529083251953,116.21308135986328,32.86354064941406,8.120719909667969,37.00922775268555,7.501302719116211,8.276386260986328,22.799999237060547
2018-06-27,44.10742950439453,115.4156723022461,31.733882904052734,8.050227165222168,36.431671142578125,6.995689868927002,8.201739311218262,22.96666717529297
2018-06-28,44.81137466430664,116.63320922851562,32.41804122924805,7.9515380859375,36.567039489746094,6.995689868927002,8.612293243408203,23.32866668701172
2018-06-29,45.20673751831055,116.32453155517578,32.2509765625,7.80350399017334,35.556304931640625,6.879648685455322,8.85489273071289,22.863332748413086
2018-07-03,44.16529083251953,114.7469253540039,32.64079284667969,7.747110843658447,35.168251037597656,6.879648685455322,8.388355255126953,20.724000930786133
2018-07-05,45.20673751831055,116.44461059570312,33.006744384765625,7.789404392242432,35.619468688964844,7.03713321685791,8.55630874633789,20.610666275024414
2018-07-06,45.45746612548828,116.10163116455078,33.34086608886719,7.796453475952148,35.33970642089844,7.03713321685791,8.696269989013672,20.593332290649414
2018-07-09,46.56641387939453,120.86881256103516,33.054473876953125,7.895143985748291,35.87214660644531,6.871358871459961,8.668277740478516,21.233999252319336
2018-07-10,46.180694580078125,121.10887145996094,33.006744384765625,7.930390357971191,36.178985595703125,6.871358871459961,8.92953872680664,21.49799919128418
2018-07-11,46.34461975097656,117.25910186767578,33.730682373046875,7.80350399017334,35.4660530090332,6.846491813659668,8.85489273071289,21.263999938964844
2018-07-12,45.70817947387695,119.53981018066406,33.18520736694336,7.789404392242432,35.4389762878418,6.871358871459961,9.0508394241333,21.11400032043457
2018-07-13,45.57316589355469,120.68019104003906,32.92851638793945,7.7400617599487305,35.52020263671875,6.805049419403076,8.817569732666016,21.257999420166016
2018-07-16,45.71782684326172,118.39089965820312,32.551513671875,7.648423194885254,35.70069122314453,6.755316734313965,8.752254486083984,20.67333221435547
2018-07-17,46.30604934692383,119.1368408203125,33.016754150390625,7.6554694175720215,36.12483215332031,6.838203430175781,9.377415657043457,21.512666702270508
2018-07-18,46.248191833496094,120.99740600585938,32.222625732421875,7.662519454956055,35.980445861816406,6.821625709533691,9.218792915344238,21.59000015258789
2018-07-19,40.076629638671875,120.27276611328125,32.84830093383789,7.627273082733154,35.47507095336914,6.796760082244873,9.097493171691895,21.34866714477539
2018-07-20,38.88087844848633,118.02985382080078,32.48733901977539,7.548642158508301,35.556304931640625,6.937668800354004,8.966861724853516,20.905332565307617
2018-07-23,39.85483169555664,117.56402587890625,32.270751953125,7.4843058586120605,35.4389762878418,7.053711891174316,9.172139167785645,20.213333129882812
2018-07-24,40.973426818847656,119.02193450927734,32.14240646362305,7.555788993835449,35.62849807739258,7.03713321685791,9.218792915344238,19.82866668701172
2018-07-25,41.57129669189453,121.18718719482422,32.26272964477539,7.52004861831665,33.977027893066406,7.0868659019470215,9.312100410461426,20.582666397094727
2018-07-26,41.29165267944336,122.99877166748047,32.647769927978516,7.069704055786133,33.16482162475586,6.42376708984375,9.330761909484863,20.44333267211914
2018-07-27,41.6773796081543,122.9815444946289,32.84028244018555,7.098296642303467,33.86872482299805,6.216549396514893,9.414738655090332,19.812000274658203
2018-07-30,41.06021499633789,120.5574722290039,32.84028244018555,7.198373794555664,33.995059967041016,5.843556880950928,9.172139167785645,19.344667434692383
2018-07-31,41.7255859375,124.05126190185547,32.80819320678711,7.1769280433654785,34.211666107177734,5.951309680938721,9.172139167785645,19.875999450683594
2018-08-01,40.53948211669922,119.51361083984375,33.23334503173828,7.076850414276123,33.51676940917969,5.951309680938721,9.069500923156738,20.055999755859375
2018-08-02,40.96378707885742,119.05640411376953,33.45795440673828,7.091146945953369,33.04750442504883,6.133662223815918,9.237454414367676,23.30266761779785
2018-08-03,41.195220947265625,119.48775482177734,34.30019760131836,7.1769280433654785,34.04922103881836,6.199971675872803,9.097493171691895,23.211332321166992
2018-08-07,40.471988677978516,122.82627868652344,33.506072998046875,7.205521106719971,33.913848876953125,6.191682815551758,8.957531929016113,25.30466651916504
2018-08-08,42.14024353027344,120.52298736572266,33.67452621459961,7.184074401855469,33.98604965209961,6.067351818084717,8.994854927062988,24.689332962036133
2018-08-09,41.45558547973633,119.49639129638672,33.9151725769043,7.083998680114746,33.850669860839844,6.059062480926514,9.181469917297363,23.496667861938477
2018-08-10,43.37455368041992,117.25344848632812,33.169166564941406,6.962478160858154,33.02043533325195,6.034196376800537,9.13481616973877,23.69933319091797
2018-08-13,42.86347579956055,116.47706604003906,33.29750061035156,6.76232385635376,32.63238525390625,5.967885971069336,9.032177925109863,23.76066780090332
2018-08-14,42.554901123046875,116.39079284667969,33.490028381347656,6.790917873382568,32.66847229003906,5.884998321533203,9.022847175598145,23.176000595092773
2018-08-15,39.42089080810547,113.88907623291016,33.9713249206543,6.7551774978637695,32.433834075927734,5.735803127288818,8.658946990966797,22.57933235168457
2018-08-16,39.970542907714844,117.54673767089844,33.71463394165039,6.798066139221191,32.74970245361328,5.677781581878662,8.546977996826172,22.363332748413086
2018-08-17,40.529850006103516,120.20377349853516,33.72265625,6.826659679412842,32.83091735839844,5.56173849105835,8.602962493896484,20.366666793823242
2018-08-20,40.33699417114258,119.62579345703125,33.8349609375,6.948181629180908,33.18286895751953,5.586606502532959,8.649617195129395,20.562667846679688
2018-08-21,41.49414825439453,120.76451110839844,33.58628845214844,7.048258304595947,33.3092155456543,5.478850841522217,8.649617195129395,21.459999084472656
2018-08-22,41.6773796081543,120.45394134521484,33.056861877441406,6.926737308502197,32.60530471801758,5.42911958694458,8.56563949584961,21.44266700744629
2018-08-23,40.52021408081055,118.00394439697266,32.57558059692383,6.883847713470459,32.1901741027832,5.238478183746338,8.528316497802734,21.34000015258789
2018-08-24,41.8895149230957,119.22896575927734,32.6317253112793,6.919589042663574,32.442874908447266,5.221900939941406,8.528316497802734,21.521333694458008
2018-08-27,42.304176330566406,122.532958984375,32.647769927978516,7.141185760498047,34.013118743896484,5.238478183746338,8.509654998779297,21.284666061401367
2018-08-28,42.67061233520508,122.49845886230469,31.94988441467285,7.155484199523926,33.67921829223633,5.321366786956787,8.360363006591797,20.790666580200195
2018-08-29,43.519195556640625,122.37771606445312,32.07823944091797,7.126889705657959,33.49872589111328,5.553448677062988,8.313709259033203,20.333999633789062
2018-08-30,42.78632354736328,119.96222686767578,31.404420852661133,6.93388557434082,32.812870025634766,5.404252529144287,8.397686004638672,20.209999084472656
2018-08-31,43.07561492919922,119.78105926513672,31.645076751708984,6.776620388031006,32.533103942871094,5.512006759643555,7.893824577331543,20.110666275024414
2018-09-04,41.812374114990234,119.25485229492188,31.837587356567383,6.769472599029541,32.127010345458984,5.50371789932251,7.893824577331543,19.26333236694336
2018-09-05,41.3398551940918,121.2820816040039,31.97395133972168,6.783769607543945,31.847253799438477,5.346230983734131,8.0711088180542,18.715999603271484
2018-09-06,38.91946029663086,122.12750244140625,32.12636184692383,6.740879058837891,31.363752365112305,5.346230983734131,7.884493827819824,18.729999542236328
2018-09-07,39.53661346435547,121.91182708740234,32.26272964477539,6.626507759094238,30.93498420715332,5.346230983734131,8.117762565612793,17.549333572387695
2018-09-10,40.510562896728516,122.5416030883789,32.51138687133789,6.705137252807617,30.898496627807617,5.346230983734131,7.893824577331543,19.03333282470703
2018-09-11,39.411251068115234,122.52432250976562,32.1023063659668,6.6551008224487305,30.807268142700195,5.3793864250183105,7.940478801727295,18.62933349609375
2018-09-12,40.52021408081055,124.46533966064453,32.302833557128906,6.676544666290283,31.071819305419922,5.304788112640381,7.791186809539795,19.369333267211914
2018-09-13,40.27912521362305,125.55227661132812,32.99269485473633,6.697989463806152,31.24516487121582,5.313077449798584,8.052447319030762,19.297332763671875
2018-09-14,41.26272201538086,125.0001449584961,33.12104034423828,6.7551774978637695,31.591825485229492,5.346230983734131,8.024456024169922,19.68000030517578
2018-09-17,41.301292419433594,126.13890838623047,32.856327056884766,6.826659679412842,31.947603225708008,5.279922008514404,8.061779022216797,19.6560001373291
2018-09-18,41.58094024658203,128.5974884033203,32.134376525878906,6.848104953765869,32.02058792114258,5.230188846588135,8.248394012451172,18.997333526611328
2018-09-19,41.10844039916992,131.78073120117188,32.19855880737305,6.9910712242126465,32.59531021118164,5.272031784057617,8.388355255126953,19.934667587280273
2018-09-20,41.39772415161133,134.57579040527344,32.34294509887695,7.012515544891357,32.91460418701172,5.313873291015625,8.369693756103516,19.8886661529541
2018-09-21,42.22703552246094,134.903564453125,32.12636184692383,7.041110992431641,32.221282958984375,5.305504322052002,8.351032257080078,19.940000534057617
2018-09-24,40.462345123291016,132.85040283203125,31.94988441467285,6.855252265930176,31.701297760009766,5.422660827636719,8.192408561706543,19.978666305541992
2018-09-25,39.768043518066406,132.9281005859375,31.332233428955078,6.712286949157715,30.6065673828125,5.313873291015625,8.379023551940918,20.06599998474121
2018-09-26,39.03517150878906,132.13442993164062,31.26805877685547,6.626507759094238,30.770776748657227,5.272031784057617,8.798909187316895,20.6386661529541
2018-09-27,39.05445861816406,131.530517578125,29.567480087280273,6.597914218902588,30.716035842895508,5.297135829925537,8.668277740478516,20.501333236694336
2018-09-28,38.95802307128906,131.54782104492188,29.382984161376953,6.612209320068359,30.716035842895508,5.1465067863464355,8.425678253173828,17.65133285522461
2018-10-01,39.401611328125,131.3666534423828,29.15036964416504,6.662249565124512,31.199542999267578,4.995877265930176,8.696269989013672,20.713333129882812
2018-10-02,40.076629638671875,133.55783081054688,29.439146041870117,6.576467037200928,30.378501892089844,4.8954572677612305,8.658946990966797,20.06800079345703
2018-10-03,41.3591423034668,136.49085998535156,29.286731719970703,6.526429176330566,31.017086029052734,4.8954572677612305,8.76158618927002,19.65333366394043
2018-10-04,41.57129669189453,135.22276306152344,29.832199096679688,6.540727138519287,31.24516487121582,4.979141712188721,8.518985748291016,18.788667678833008
2018-10-05,40.558773040771484,132.25518798828125,29.86427116394043,6.519279956817627,31.12656593322754,5.012613773345947,8.658946990966797,17.463333129882812
2018-10-09,36.29654312133789,128.9339141845703,30.096906661987305,6.397759914398193,29.7855281829834,5.1465067863464355,8.472332000732422,17.520000457763672
2018-10-10,34.77293014526367,123.98223114013672,30.25734519958496,6.304831504821777,29.739910125732422,5.104665279388428,8.658946990966797,17.125333786010742
2018-10-11,34.396846771240234,121.60993957519531,30.07111358642578,6.297684192657471,29.475360870361328,5.104665279388428,8.463001251220703,16.815332412719727
2018-10-12,34.396846771240234,122.5588607788086,30.038734436035156,6.1761603355407715,29.000978469848633,5.1465067863464355,8.93886947631836,17.25200080871582
2018-10-15,34.0786247253418,122.32593536376953,30.60550308227539,6.297684192657471,29.302026748657227,5.121400833129883,8.93886947631836,17.305999755859375
2018-10-16,34.898292541503906,123.97364807128906,31.091299057006836,6.290534973144531,29.50272560119629,5.104665279388428,8.770915985107422,18.439332962036133
2018-10-17,35.39009475708008,121.92910766601562,29.40718650817871,6.261940956115723,29.12869644165039,5.020981311798096,8.86422348022461,18.118667602539062
2018-10-18,37.46335220336914,117.14990997314453,29.690567016601562,6.083233833312988,28.353269577026367,5.020981311798096,8.63095474243164,17.5939998626709
2018-10-19,37.22227478027344,114.00717163085938,30.71075439453125,6.076084136962891,28.462743759155273,5.020981311798096,8.500324249267578,17.333332061767578
2018-10-22,38.051578521728516,111.74127197265625,30.726940155029297,6.119744300842285,28.5904598236084,4.995877265930176,8.323040008544922,17.39666748046875
2018-10-23,35.98795700073242,103.2940444946289,30.78362274169922,6.250726699829102,29.302026748657227,5.020981311798096,8.509654998779297,19.609333038330078
2018-10-24,32.97931671142578,97.52943420410156,31.091299057006836,5.952380657196045,27.878887176513672,5.037717819213867,8.33237075805664,19.233333587646484
2018-10-25,33.32646942138672,100.38569641113281,30.726940155029297,6.541796684265137,29.192554473876953,5.096297740936279,8.41634750366211,20.99066734313965
2018-10-26,33.027530670166016,99.88218688964844,29.739152908325195,6.534519195556641,29.7855281829834,5.029351234436035,8.099102020263672,22.059999465942383
2018-10-29,32.61288833618164,98.9532241821289,30.435466766357422,6.7528228759765625,30.223417282104492,4.970770835876465,7.660555839538574,22.323333740234375
2018-10-30,32.93110275268555,101.97442626953125,30.961759567260742,6.883802890777588,30.597450256347656,4.987508296966553,7.781855583190918,21.99333381652832
2018-10-31,33.74113082885742,105.3255615234375,30.289716720581055,6.949294567108154,33.37986373901367,4.954035758972168,7.585909843444824,22.488000869750977
2018-11-01,35.46723175048828,108.25994110107422,30.718847274780273,6.760098457336426,33.270389556884766,4.954035758972168,7.548586845397949,22.95199966430664
2018-11-02,35.611881256103516,109.20625305175781,29.860605239868164,6.825590133666992,32.868988037109375,4.928930282592773,7.5299248695373535,23.0939998626709
2018-11-05,35.29365539550781,109.7444839477539,30.548824310302734,6.934741020202637,33.06968688964844,4.9372992515563965,7.90315580368042,22.760000228881836
2018-11-06,34.898292541503906,112.27953338623047,31.067014694213867,6.942018032073975,33.26126480102539,4.920563220977783,8.211071014404297,22.737333297729492
2018-11-07,35.51544189453125,117.28882598876953,31.050819396972656,6.985679626464844,33.6444206237793,4.8619842529296875,8.211071014404297,23.21066665649414
2018-11-08,35.08150100708008,114.06796264648438,30.929363250732422,6.883802890777588,33.36161422729492,4.853616714477539,8.248394012451172,23.426666259765625
2018-11-09,33.13361358642578,110.1785659790039,31.552818298339844,6.825590133666992,32.56793975830078,4.853616714477539,8.155085563659668,23.367332458496094
2018-11-12,32.526092529296875,108.52039337158203,31.714746475219727,6.905633926391602,32.55882263183594,4.811775207519531,7.949809551239014,22.0853328704834
2018-11-13,33.48075866699219,109.35382843017578,31.77952003479004,6.942018032073975,32.77775955200195,4.853616714477539,8.248394012451172,22.582000732421875
2018-11-14,33.89542007446289,108.60721588134766,31.706645965576172,6.942018032073975,32.139183044433594,4.88709020614624,8.14575481414795,22.933332443237305
2018-11-15,34.65720748901367,112.357666015625,31.67426109313965,6.774653434753418,32.43110275268555,4.820143699645996,8.25772476196289,23.229333877563477
2018-11-16,34.66686248779297,112.82649230957031,31.29371452331543,6.585456371307373,32.61355972290039,4.912193775177002,8.379023551940918,23.62066650390625
2018-11-19,32.29466247558594,109.3711929321289,31.13178825378418,6.730992794036865,32.54969787597656,4.8619842529296875,8.397686004638672,23.564666748046875
2018-11-20,31.513572692871094,106.15031433105469,32.83208465576172,6.592735290527344,32.01145553588867,4.795037269592285,8.397686004638672,23.166000366210938
2018-11-21,31.629291534423828,107.53936004638672,31.998132705688477,6.629117012023926,32.43110275268555,4.811775207519531,8.211071014404297,22.54599952697754
2018-11-23,31.15677833557129,106.19371032714844,32.815887451171875,6.643670558929443,32.77775955200195,4.828512191772461,8.397686004638672,21.722000122070312
