Date,AA,CAT,CPB,F,GM,HPS-A.TO,SIM,TSLA
2024-11-14,41.07846450805664,384.095703125,43.600067138671875,10.719682693481445,57.34432601928711,127.12683868408203,27.0,311.17999267578125
2024-11-15,43.87949752807617,380.8334655761719,42.32492446899414,10.661581993103027,56.76710510253906,125.4360580444336,27.0,320.7200012207031
2024-11-18,43.839622497558594,381.22015380859375,42.68784713745117,10.855253219604492,55.98088073730469,126.40078735351562,27.0,338.739990234375
2024-11-19,45.45445251464844,379.10809326171875,42.69765853881836,10.700316429138184,54.846336364746094,129.92161560058594,27.450000762939453,346.0
2024-11-20,45.5940055847168,378.28509521484375,42.97230529785156,10.39044189453125,54.60748291015625,130.53823852539062,27.450000762939453,342.0299987792969
2024-11-21,46.30173873901367,386.3069152832031,43.6098747253418,10.45822811126709,55.41360855102539,135.86917114257812,27.200000762939453,339.6400146484375
2024-11-22,45.324867248535156,394.1403503417969,44.42400360107422,10.826202392578125,58.24997329711914,141.33934020996094,25.770000457763672,352.55999755859375
2024-11-25,47.06928253173828,402.2315979003906,45.0517692565918,11.039239883422852,59.9119873046875,141.01113891601562,25.770000457763672,338.5899963378906
2024-11-26,47.26864242553711,404.3932189941406,45.708953857421875,10.748734474182129,54.527870178222656,134.05902099609375,25.770000457763672,338.2300109863281
2024-11-27,45.733558654785156,400.29803466796875,45.189090728759766,10.748734474182129,55.23447036743164,135.07350158691406,25.770000457763672,332.8900146484375
2024-11-28,,,,,,136.9433135986328,,
2024-11-29,46.281803131103516,402.6877136230469,45.31660461425781,10.77778434753418,55.324039459228516,141.2299346923828,26.889999389648438,345.1600036621094
2024-12-02,45.554134368896484,399.1180725097656,45.346031188964844,10.63253116607666,54.77667236328125,135.02377319335938,26.889999389648438,357.0899963378906
2024-12-03,45.75349807739258,395.89544677734375,44.6594123840332,10.477594375610352,53.40327453613281,137.02288818359375,26.889999389648438,351.4200134277344
2024-12-04,45.72359085083008,396.1433410644531,41.87371826171875,10.400126457214355,53.10470962524414,137.75885009765625,26.90999984741211,357.92999267578125
2024-12-05,46.02263259887695,391.6515197753906,41.81486892700195,10.109619140625,53.13456344604492,138.18653869628906,26.90999984741211,369.489990234375
2024-12-06,42.3543815612793,391.7010803222656,41.91295623779297,10.17740535736084,53.27421188354492,131.23443603515625,26.219999313354492,389.2200012207031
2024-12-09,41.85597610473633,395.89544677734375,42.28569030761719,10.264556884765625,52.57598876953125,131.38363647460938,26.219999313354492,389.7900085449219
2024-12-10,40.95884704589844,385.1170654296875,42.70746612548828,10.225822448730469,52.60591506958008,132.27874755859375,27.559999465942383,400.989990234375
2024-12-11,39.413795471191406,385.5929870605469,42.177791595458984,10.08056926727295,51.90769577026367,132.43788146972656,27.559999465942383,424.7699890136719
2024-12-12,39.49353790283203,377.5711669921875,42.09931945800781,10.061203002929688,52.16703414916992,128.77783203125,27.559999465942383,418.1000061035156
2024-12-13,38.99513626098633,377.303466796875,42.16798400878906,10.061203002929688,52.396446228027344,127.08843994140625,26.290000915527344,436.2300109863281
2024-12-16,38.337242126464844,375.7268371582031,41.74620819091797,9.673860549926758,52.1071891784668,128.79278564453125,26.889999389648438,463.0199890136719
2024-12-17,38.31730651855469,372.6331481933594,42.226837158203125,9.65449333190918,51.01995849609375,128.8924560546875,26.889999389648438,479.8599853515625
2024-12-18,37.190914154052734,360.8235168457031,40.8634147644043,9.383354187011719,49.86290740966797,126.31101989746094,26.889999389648438,440.1300048828125
2024-12-19,36.50311279296875,357.33319091796875,40.78494644165039,9.431771278381348,50.21201705932617,121.23784637451172,26.479999542236328,436.1700134277344
2024-12-20,37.71922302246094,362.9554138183594,40.70647048950195,9.567341804504395,51.678279876708984,126.17147827148438,26.520000457763672,421.05999755859375
2024-12-23,38.45685958862305,362.3108825683594,40.62800216674805,9.586708068847656,52.42637252807617,126.38079071044922,26.200000762939453,430.6000061035156
2024-12-24,38.48676300048828,364.4725036621094,40.84379577636719,9.702911376953125,53.37395477294922,126.41069030761719,26.200000762939453,462.2799987792969
2024-12-26,38.22759246826172,364.02630615234375,40.92226791381836,9.751328468322754,54.04225540161133,,26.43000030517578,454.1300048828125
2024-12-27,37.559730529785156,361.7853088378906,41.01054763793945,9.712594032287598,54.141998291015625,129.38082885742188,27.149999618530273,431.6600036621094
2024-12-30,37.03142547607422,359.9509582519531,40.62800216674805,9.567341804504395,53.52357482910156,126.15155029296875,27.149999618530273,417.4100036621094
2024-12-31,37.6594123840332,359.7030334472656,41.07920837402344,9.586708068847656,53.13456726074219,127.62665557861328,27.149999618530273,403.8399963378906
2025-01-02,37.868743896484375,356.7381896972656,41.613861083984375,9.344619750976562,51.23939895629883,123.52027893066406,26.790000915527344,379.2799987792969
2025-01-03,35.59601974487305,360.724365234375,41.32673263549805,9.567341804504395,51.63838195800781,124.64653778076172,26.68000030517578,410.44000244140625
2025-01-06,36.373531341552734,361.1308898925781,40.0990104675293,9.606075286865234,53.39390563964844,125.64323425292969,26.59000015258789,411.04998779296875
2025-01-07,36.12432861328125,359.9410095214844,39.5544548034668,9.451139450073242,51.84784698486328,123.31097412109375,26.399999618530273,394.3599853515625
2025-01-08,35.885093688964844,358.02728271484375,38.841583251953125,9.431771278381348,50.870338439941406,118.95541381835938,27.020000457763672,394.94000244140625
2025-01-09,,,,,,116.83245849609375,,
2025-01-10,35.795379638671875,348.0421142578125,37.366336822509766,9.344619750976562,49.723262786865234,116.364013671875,27.110000610351562,394.739990234375
2025-01-13,36.35359573364258,359.4452209472656,38.23762130737305,9.402721405029297,49.80305862426758,111.70945739746094,27.0,403.30999755859375
2025-01-14,36.76228713989258,368.43878173828125,38.425743103027344,9.470505714416504,50.810489654541016,115.27761840820312,26.709999084472656,396.3599853515625
2025-01-15,38.0681037902832,371.7308349609375,38.30693054199219,9.635126113891602,51.56856155395508,117.53014373779297,26.059999465942383,428.2200012207031
2025-01-16,38.785804748535156,377.34307861328125,38.87128448486328,9.693227767944336,51.70820236206055,114.43042755126953,26.790000915527344,413.82000732421875
2025-01-17,39.40382766723633,382.7669982910156,38.594058990478516,9.857848167419434,50.840415954589844,116.59325408935547,26.260000228881836,426.5
2025-01-20,,,,,,119.96208190917969,,
2025-01-21,38.48676300048828,396.45111083984375,38.67326736450195,10.099936485290527,53.75299072265625,119.06505584716797,26.0,424.07000732421875
2025-01-22,38.656219482421875,395.7046813964844,37.92079162597656,9.712594032287598,52.62586212158203,123.81929016113281,25.829999923706055,415.1099853515625
2025-01-23,37.23078536987305,404.45257568359375,38.20792007446289,9.838480949401855,54.0821533203125,123.54020690917969,26.729999542236328,412.3800048828125
2025-01-24,37.31053161621094,405.67669677734375,38.594058990478516,9.7997465133667,53.77294158935547,125.12495422363281,26.43000030517578,406.5799865722656
2025-01-27,34.85838317871094,393.0873107910156,39.59406280517578,10.051518440246582,54.780372619628906,109.35725402832031,26.43000030517578,397.1499938964844
2025-01-28,34.04100036621094,388.4197998046875,38.96039581298828,9.761012077331543,49.91278076171875,109.79580688476562,25.0,398.0899963378906
2025-01-29,35.01787185668945,391.345703125,38.28712844848633,9.886898040771484,49.653438568115234,107.20439147949219,25.799999237060547,389.1000061035156
2025-01-30,35.41659164428711,373.18316650390625,39.22772216796875,9.838480949401855,49.37415313720703,109.16788482666016,25.3799991607666,400.2799987792969
2025-01-31,35.2072639465332,369.6601257324219,38.386138916015625,9.761012077331543,49.334251403808594,104.1146469116211,25.3799991607666,404.6000061035156
2025-02-03,34.001129150390625,359.8175048828125,37.75247573852539,9.577025413513184,47.778221130371094,99.98833465576172,22.149999618530273,383.67999267578125
2025-02-04,36.12432861328125,360.2156066894531,37.07920837402344,9.838480949401855,48.44651794433594,102.27075958251953,25.959999084472656,392.2099914550781
2025-02-05,35.91499710083008,357.1304626464844,36.92079162597656,9.693227767944336,47.68844985961914,99.58965301513672,26.389999389648438,378.1700134277344
2025-02-06,35.8153190612793,363.6988220214844,37.108909606933594,8.966961860656738,47.808143615722656,99.13117218017578,26.329999923706055,374.32000732421875
2025-02-07,36.00471115112305,362.1363525390625,37.15841293334961,8.94759464263916,47.26951599121094,94.21747589111328,26.299999237060547,361.6199951171875
2025-02-10,36.802154541015625,361.4794921875,37.01980209350586,8.94759464263916,46.451602935791016,95.09456634521484,24.510000228881836,350.7300109863281
2025-02-11,37.05135726928711,360.4942626953125,37.574256896972656,8.918543815612793,46.58127212524414,91.78553771972656,24.510000228881836,328.5
2025-02-12,36.21404266357422,350.35308837890625,37.683170318603516,8.937911033630371,47.56875228881836,90.13102722167969,24.510000228881836,336.510009765625
2025-02-13,36.26388168334961,352.005126953125,38.22772216796875,9.05411434173584,47.768245697021484,92.51313018798828,24.510000228881836,355.94000244140625
2025-02-14,36.12432861328125,351.626953125,38.21781921386719,9.179999351501465,48.24702453613281,92.3237533569336,25.729999542236328,355.8399963378906
2025-02-18,36.891868591308594,352.3036804199219,37.78217697143555,9.289999961853027,48.00763702392578,94.12777709960938,26.139999389648438,354.1099853515625
2025-02-19,36.06452178955078,351.3084716796875,38.257423400878906,9.34000015258789,47.67847442626953,93.05134582519531,26.100000381469727,360.55999755859375
2025-02-20,37.131103515625,347.4769287109375,38.950496673583984,9.390000343322754,47.768245697021484,89.86192321777344,25.93000030517578,354.3999938964844
2025-02-21,34.29020309448242,338.41058349609375,40.18811798095703,9.279999732971191,46.17231369018555,86.54293060302734,25.84000015258789,337.79998779296875
2025-02-24,34.90822219848633,337.29595947265625,40.92079544067383,9.350000381469727,46.451602935791016,84.54954528808594,26.290000915527344,330.5299987792969
2025-02-25,34.26029586791992,340.7194519042969,41.24752426147461,9.420000076293945,46.591243743896484,82.56611633300781,26.31999969482422,302.79998779296875
2025-02-26,33.562530517578125,340.9383850097656,39.6435661315918,9.470000267028809,48.336795806884766,86.931640625,26.399999618530273,290.79998779296875
2025-02-27,33.32329559326172,338.3707580566406,39.4554443359375,9.289999961853027,47.508907318115234,83.17410278320312,24.299999237060547,281.95001220703125
2025-02-28,33.14387130737305,342.3018493652344,39.663368225097656,9.550000190734863,49.00509262084961,85.227294921875,25.489999771118164,292.9800109863281
